Mode,NLC,ASC,Station,Coverage,Source,count,type,day,year,Latitude,Longitude,Zone,Postcode
LU,507,ANGu,Angel,Station entry / exit,Gateline,5244.230769,Exits,Weekday (Mon-Thu),2020,51.53296802,-0.105581449,1,N1 8XB
LU,507,ANGu,Angel,Station entry / exit,Gateline,5568.25,Exits,Friday,2020,51.53296802,-0.105581449,1,N1 8XB
LU,507,ANGu,Angel,Station entry / exit,Gateline,3427.25,Exits,Saturday,2020,51.53296802,-0.105581449,1,N1 8XB
LU,507,ANGu,Angel,Station entry / exit,Gateline,2466.333333,Exits,Sunday,2020,51.53296802,-0.105581449,1,N1 8XB
LU,507,ANGu,Angel,Station entry / exit,Gateline,5255371.262,En/Ex,Annualised,2020,51.53296802,-0.105581449,1,N1 8XB
LU,508,ARCu,Archway,Station entry / exit,Gateline,4621.461538,Entries,Weekday (Mon-Thu),2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,4640,Entries,Friday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,2614,Entries,Saturday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,1870.75,Entries,Sunday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,4525.769231,Exits,Weekday (Mon-Thu),2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,4492.25,Exits,Friday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,2432.25,Exits,Saturday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,1782.25,Exits,Sunday,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,508,ARCu,Archway,Station entry / exit,Gateline,4429802.177,En/Ex,Annualised,2020,51.56549053,-0.135121577,"2,3",N19 5RQ
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,2478.538462,Entries,Weekday (Mon-Thu),2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,2489.5,Entries,Friday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,1606.25,Entries,Saturday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,1092.5,Entries,Sunday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,2234.076923,Exits,Weekday (Mon-Thu),2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,2254.75,Exits,Friday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,1412,Exits,Saturday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,1021.5,Exits,Sunday,2020,51.61623014,-0.134270219,4,N11 1AN
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,2340826.881,En/Ex,Annualised,2020,51.61623014,-0.134270219,4,N11 1AN
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,1055.166667,Entries,Weekday (Mon-Thu),2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,1087.5,Entries,Friday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,757.25,Entries,Saturday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,576.6666667,Entries,Sunday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,883,Exits,Weekday (Mon-Thu),2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,891.25,Exits,Friday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,630.25,Exits,Saturday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,546.3333333,Exits,Sunday,2020,51.55854138,-0.105499934,2,N5 1LP
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,999026.1558,En/Ex,Annualised,2020,51.55854138,-0.105499934,2,N5 1LP
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,8769.857143,Entries,Weekday (Mon-Thu),2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,8862.75,Entries,Friday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,4904.5,Entries,Saturday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,3825.25,Entries,Sunday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,8541.642857,Exits,Weekday (Mon-Thu),2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,8590,Exits,Friday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,4856.5,Exits,Saturday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,3795.25,Exits,Sunday,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,8475976.29,En/Ex,Annualised,2020,51.52312962,-0.156904194,1,NW1 5LA
LU,512,BALu,Balham LU,Station entry / exit,Gateline,5203.538462,Entries,Weekday (Mon-Thu),2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,5406,Entries,Friday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,3546.5,Entries,Saturday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,2318.25,Entries,Sunday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,5241.384615,Exits,Weekday (Mon-Thu),2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,5414.25,Exits,Friday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,3500.25,Exits,Saturday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,2330,Exits,Sunday,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,512,BALu,Balham LU,Station entry / exit,Gateline,5241275.473,En/Ex,Annualised,2020,51.44318256,-0.152685163,3,SW12 9SG
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,7663,Entries,Weekday (Mon-Thu),2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,6860.333333,Entries,Friday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,3046.666667,Entries,Saturday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,2090,Entries,Sunday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,7894.214286,Exits,Weekday (Mon-Thu),2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,7163.666667,Exits,Friday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,3109.333333,Exits,Saturday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,2138.333333,Exits,Sunday,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,7031102.041,En/Ex,Annualised,2020,51.51334706,-0.089000124,1,EC3V 3LA
LU,501,BARu,Barbican,Station entry / exit,Gateline,2847.090909,Entries,Weekday (Mon-Thu),2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,2771.25,Entries,Friday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,934,Entries,Saturday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,618.25,Entries,Sunday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,2817.636364,Exits,Weekday (Mon-Thu),2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,2744.75,Exits,Friday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,910.3333333,Exits,Saturday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,637.5,Exits,Sunday,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,501,BARu,Barbican,Station entry / exit,Gateline,2537108.222,En/Ex,Annualised,2020,51.52021528,-0.097721579,1,EC1A 4JA
LU,514,BKGu,Barking,Station entry / exit,Gateline,14830.4,Entries,Weekday (Mon-Thu),2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,14855,Entries,Friday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,9186.5,Entries,Saturday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,5655.333333,Entries,Sunday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,14463.86667,Exits,Weekday (Mon-Thu),2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,14550.75,Exits,Friday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,8834.25,Exits,Saturday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,5240,Exits,Sunday,2020,51.53952111,0.08083161,4,IG11 8TU
LU,514,BKGu,Barking,Station entry / exit,Gateline,14289886.71,En/Ex,Annualised,2020,51.53952111,0.08083161,4,IG11 8TU
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,975.75,Entries,Weekday (Mon-Thu),2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,947.3333333,Entries,Friday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,465.5,Entries,Saturday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,254.6666667,Entries,Sunday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,996.25,Exits,Weekday (Mon-Thu),2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,972,Exits,Friday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,469.5,Exits,Saturday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,267.6666667,Exits,Sunday,2020,51.58585061,0.08847664,4,IG6 1NB
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,915270.3509,En/Ex,Annualised,2020,51.58585061,0.08847664,4,IG6 1NB
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,3337.615385,Entries,Weekday (Mon-Thu),2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,3231.5,Entries,Friday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,1663.25,Entries,Saturday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,1171.666667,Entries,Sunday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,3285.846154,Exits,Weekday (Mon-Thu),2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,3133.75,Exits,Friday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,1585,Exits,Saturday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,1181,Exits,Sunday,2020,51.49022868,-0.213430145,2,W14 9DP
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,3127254.675,En/Ex,Annualised,2020,51.49022868,-0.213430145,2,W14 9DP
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,1104.454545,Entries,Weekday (Mon-Thu),2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,1073.333333,Entries,Friday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,798.5,Entries,Saturday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,600.3333333,Entries,Sunday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,1034.181818,Exits,Weekday (Mon-Thu),2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,1027.666667,Exits,Friday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,744,Exits,Saturday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,528.3333333,Exits,Sunday,2020,51.51211129,-0.187901574,1,W2 4QH
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,1086942.924,En/Ex,Annualised,2020,51.51211129,-0.187901574,1,W2 4QH
LU,518,BECu,Becontree,Station entry / exit,Gateline,3002.933333,Entries,Weekday (Mon-Thu),2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,2993.75,Entries,Friday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,1377.5,Entries,Saturday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,915.5,Entries,Sunday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,2894.733333,Exits,Weekday (Mon-Thu),2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,2815.5,Exits,Friday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,1360,Exits,Saturday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,859.5,Exits,Sunday,2020,51.53958541,0.126880292,5,RM9 4TP
LU,518,BECu,Becontree,Station entry / exit,Gateline,2756262.384,En/Ex,Annualised,2020,51.53958541,0.126880292,5,RM9 4TP
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,3283.076923,Entries,Weekday (Mon-Thu),2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,3276.333333,Entries,Friday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,1762,Entries,Saturday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,1247.75,Entries,Sunday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,2489.692308,Exits,Weekday (Mon-Thu),2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,2468.666667,Exits,Friday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,1281.333333,Exits,Saturday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,908.75,Exits,Sunday,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,2769408.794,En/Ex,Annualised,2020,51.55019088,-0.163974493,2,NW3 2AL
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,4462.076923,Entries,Weekday (Mon-Thu),2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,4628.5,Entries,Friday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,2967,Entries,Saturday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,1951,Entries,Sunday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,4335.615385,Exits,Weekday (Mon-Thu),2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,4411.5,Exits,Friday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,2852,Exits,Saturday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,1989.5,Exits,Sunday,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,4400677.017,En/Ex,Annualised,2020,51.49796078,-0.06433009,2,SE16 4RX
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,6733.928571,Entries,Weekday (Mon-Thu),2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,6978,Entries,Friday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,5147.25,Entries,Saturday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,3994.666667,Entries,Sunday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,6366,Exits,Weekday (Mon-Thu),2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,6571.75,Exits,Friday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,4967.5,Exits,Saturday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,3828,Exits,Sunday,2020,51.52719174,-0.055392112,2,E2 0ET
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,6849606.769,En/Ex,Annualised,2020,51.52719174,-0.055392112,2,E2 0ET
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,3417.357143,Entries,Weekday (Mon-Thu),2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,3177,Entries,Friday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,1056,Entries,Saturday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,838.3333333,Entries,Sunday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,3117.642857,Exits,Weekday (Mon-Thu),2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,2913.25,Exits,Friday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,917,Exits,Saturday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,651.6666667,Exits,Sunday,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,2894041.515,En/Ex,Annualised,2020,51.51158693,-0.102995385,1,EC4V 4DD
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,6494.076923,Entries,Weekday (Mon-Thu),2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,6565,Entries,Friday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,3859.25,Entries,Saturday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,2614,Entries,Sunday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,6125.307692,Exits,Weekday (Mon-Thu),2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,6138.333333,Exits,Friday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,3567.5,Exits,Saturday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,2416.5,Exits,Sunday,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,6158916.274,En/Ex,Annualised,2020,51.58577663,-0.039625712,3,E17 6JJ
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,10144.38462,Entries,Weekday (Mon-Thu),2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,9723.333333,Entries,Friday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,5960.75,Entries,Saturday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,3922.25,Entries,Sunday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,9943.923077,Exits,Weekday (Mon-Thu),2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,9422.333333,Exits,Friday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,5865,Exits,Saturday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,3727,Exits,Sunday,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,9682505.593,En/Ex,Annualised,2020,51.51379752,-0.14961361,1,W1C 2HU
LU,525,BORu,Borough,Station entry / exit,Gateline,1468.285714,Entries,Weekday (Mon-Thu),2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1535.75,Entries,Friday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1012.333333,Entries,Saturday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,554.6666667,Entries,Sunday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1447.571429,Exits,Weekday (Mon-Thu),2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1517.5,Exits,Friday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1152.333333,Exits,Saturday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,616,Exits,Sunday,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,1471942.306,En/Ex,Annualised,2020,51.50104887,-0.094197323,1,SE1 1JX
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1109.642857,Entries,Weekday (Mon-Thu),2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1062.333333,Entries,Friday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,532.3333333,Entries,Saturday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,405,Entries,Sunday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1095.857143,Exits,Weekday (Mon-Thu),2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1063.666667,Exits,Friday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,526,Exits,Saturday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,394.25,Exits,Sunday,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1041242.169,En/Ex,Annualised,2020,51.49576554,-0.324747189,4,TW8 9LQ
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,3044,Entries,Weekday (Mon-Thu),2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,3041,Entries,Friday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,1958.25,Entries,Saturday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,1432.5,Entries,Sunday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,2893.714286,Exits,Weekday (Mon-Thu),2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,2923,Exits,Friday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,1817,Exits,Saturday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,1319.5,Exits,Sunday,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,2953365.867,En/Ex,Annualised,2020,51.60703192,-0.124177066,"3,4",N11 2EU
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,2869.666667,Entries,Weekday (Mon-Thu),2020,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,2900,Entries,Friday,2020,51.52704181,-0.024359591,2,E3 4DH
